jobType|header|jobDetail|salary|workExp|edu|tool|welfare|area|date|link|final_salary
前端工程師|網頁前端工程師|"【工作內容】
1、協助客戶開發高品質、具規模性的產品與介面的整體系統開發；
2、負責撰寫相關開發文檔；
3、運用先進的技術，並提供良好的使用者體驗（安全、品質、穩定性）；
4、與後端工程師合作；

【具備條件】
1、具備至少一種前端框架的開發經驗（React 尤佳）；
2、熟悉 HTML, CSS, JavaScript 現代語法；
3、熟悉 WebSocket，API 串接；
4、解決問題的能力；
5、良好的溝通能力；

【Nice to have】
1、Next.js 開發經驗（Server Component）
2、有卡牌遊戲經驗；
3、具有電子商務程式開發經驗者優先；"|月薪60,000元以上|2年以上|大學以上|Git, Go, PostgreSQL|"【員工健康照護 Health Care】
勞保、健保、 勞退提撥

【薪資及獎金Salary & Bonus】
年終獎金、年度調薪

【職家平衡 Work-Life Balance】
釋放工作壓力，以讓員工健康的身心與家庭平衡
提供開放明亮、舒適環境、人性化的辦公室空間

【享受樂活 Enjoy】
年度尾牙餐宴
員工優惠：員工享有購物優惠
茶水間：微波爐、冰箱、咖啡機、點心零食、咖啡、茶"|台北市中山區|2025-03-29|https://www.104.com.tw/job/8izf2?jobsource=m_index_s|60000
前端工程師|前端工程師、系統開發工程師（Web Front-End Developer）|"加入 GenApe（https://app.genape.ai/），打造業界領先的AI生產力工具，為電商、醫療、金融與科技產業提供創新生成式AI解決方案！

我們是 Microsoft AI Cloud 和 Google 的合作夥伴，並且是 NVIDIA Inception Program 成員，與全球頂尖科技生態系深度連結，專注於推動AI技術的商業應用與產業創新。

【工作內容】
◼︎ 前端開發、網頁設計
◼︎ 以數據驅動，優化網站
◼︎ 協同後端進行系統開發

【工作要求】
◼︎ 熟悉 HTML / JS / CSS / React
◼︎ 善溝通、負責任、主動積極
◼︎ 有基礎 SEO、流量成長概念

【公司福利】
1、符合勞健保，假勤優於勞基法
2、見紅就休，服務滿一年有彈休
3、外縣市租屋補貼最高6個月
4、不定期聚餐、下午茶
5、辦公室備有零食櫃、茶包、冰箱、電鍋
6、優於同業調薪幅度、配股認股權

來玩構可接觸各行各業、學習最新AI技術
若您對以人工智慧顛覆產業有熱情和興趣
GenApe歡迎您的加入，我們一起成長！"|月薪42,000~62,000元|不拘|大學以上|HTML, JavaScript, CSS, SEO|特殊福利：補班日彈休、不定期活動、配股認股|高雄市楠梓區|2025-03-29|https://www.104.com.tw/job/7554z?jobsource=m_index_s|42000
前端工程師|Flutter 軟體工程師_Flutter Software Engineer(全遠端)|"工作內容
1.跨平台應用程式開發：使用 Dart 和 Flutter 開發高品質、高效能的行動應用程式。
2.跨部門協作：與產品設計師、後端工程師和其他相關成員攜手合作，共同規劃並實現應用功能與使用者介面。
3.技術問題解決：針對開發過程中的技術挑戰提供可行的解決方案，並持續優化產品。
4.程式碼品質維護：與團隊一起進行 Code Review，保持程式碼一致性與最佳品質。
5.技術趨勢追蹤：關注並學習最新行動開發技術與趨勢，適時導入專案以提升產品價值。


必要條件
•具備 Dart 與 Flutter 開發經驗，熟悉 Flutter 框架特性與生態系統。
•曾有 iOS 或 Android 原生開發經驗，並對轉向或同時學習 Flutter 保持高度興趣。
•熟悉行動應用程式開發的最佳實踐與設計模式，能靈活應用於專案中。
•具備 問題解決與 Debug 能力，能夠獨立處理各種技術難題。
•擁有良好的 團隊合作能力與溝通技巧，能夠與跨職能團隊共同達成目標。
•具備 自我管理與時間管理 能力，能依照專案時程按時交付成果。
•熟悉 持續整合／持續交付（CI/CD） 概念並能進行相關設定與操作。
•熟悉 Git 版本控制，能有效管理與協作程式庫。"|月薪35,000~80,000元|不拘|高中以上|Github, Git, Flutter, Dart, CSS, Figma, Prototype|"【正職同仁薪酬福利】
1. 補班日不上班(若職務性質當天須到班者，另給加班費)
2. 年終獎金
3. 產假、特別休假、女性生理假-這是一定有的！
3. 不定期員工聚餐、團康
4. 不定期國內旅遊、國外旅遊
5. 零食櫃、全天候供應研磨咖啡、牛奶及茶包

✪ 提供周全的保險及醫療、健康等服務，關心員工健康狀態。
• 依據法規實行勞保、健保、勞退保險制度。
• 提供高額團體保險制度，以提高員工意外醫療保障。
✪ 規劃多樣休閒活動，讓員工在參與活動之餘，更能貼近及認知公司文化。
• 聚餐。
• 年度國外旅遊。
✪ 提供一個充滿活力和人性化的美式工作環境，讓員工在工作與生活中保持平衡，樂在工作。
✪ 重視夥伴們的成長與職涯學習，不定期舉辦內訓、講座課程，讓員工吸收新知，並鼓勵員工自我進修。"|台中市南區|2025-03-29|https://www.104.com.tw/job/8m3cs?jobsource=m_index_s|35000
前端工程師|前端工程師|"1. 設計與撰寫系統網頁及單元測試
2. 串接後端API
3. 開發內部工具
4. 公開 Review 同事的程式
5. 自動化部署與維護
6. 對現有設計提出改善意見

前端工程師在現今科技快速發展的時代扮演極為重要的角色，未來也是極具發展性的職業。我們正在尋找一位有經驗、有創意的前端工程師加入我們的團隊，共同打造優質的產品。
如果您符合上述條件且願意加入我們的團隊，請盡快申請此職缺。"|月薪46,000~60,000元|不拘|不拘|VueJS, ReactJS, CSS||台中市烏日區|2025-03-29|https://www.104.com.tw/job/8mz16?jobsource=m_index_s|46000
前端工程師|【2025 Inno-star Plus暑期實習】前端軟體工程師(台南)|"1. 與企劃、設計、後端人員協同合作完成客製化專案含：做版面規劃、套版、特效、互動設計等
2. 網站前端新技術導入與分享 
3. 與後端工程師協同合作，做資料傳遞與呈現 
4. 撰寫相關開發文件

徵選對象：大三升大四學生(含準碩士生、碩博生)
實習期間： 2025年7月-8月
住宿交通： 實習期間含免費住宿與交通"|月薪30,000~46,000元|不拘|大學以上||"額外福利：
1. 給假：
◎ 孝親假 ◎ 陪讀假 ◎ 陪產檢假 ◎ 預給特休

2. 保險/退休
◎ 自己及眷屬團體保健自費方案 ◎ 達到法定退休條件時給付退休金及贈予退休紀念品

3. 交通
◎ 提供輪班同仁便捷舒適的交通車接送服務 ◎ 獨立愛心停車位

4. 教育訓練
◎ 新進訓練 / 專業訓練 / 語言訓練 ◎ EMBA在職進修補助

5. 其他
◎ 多元競賽活動、親子活動、主題講座


更多群創資訊 : 
群創光電人才招募網 https://hrrecruit.innolux.com/globalweb_s/index.html"|台南市新市區|2025-03-29|https://www.104.com.tw/job/8mm51?jobsource=m_index_s|30000
前端工程師|Vue 軟體工程師_Vue Software Engineer(全遠端)|"工作內容
1.前端開發：依據現有或新專案需求，使用 Vue 進行前端功能開發與維護。
2.元件設計與優化：針對框架元件進行撰寫與修正，並不斷優化使用者體驗。
3.使用者體驗改良：蒐集使用者行為數據，提出客戶網站效能與 UI 介面優化的建議。
4.新技術研究：與團隊探討及導入最新前端技術或工具，提升開發效率。

必備條件
•熟悉 ES6+ 語法、HTML5、CSS3
•熟悉 Node.js、Git 版本控制、Boostrap3/4、Flexbox 排版架構
•熟悉 Vue 開發模式與 Vuex
•具備遠端工作自主管理與溝通協調的能力"|月薪35,000~80,000元|不拘|高中以上|Github, Git, Flutter, CSS, Figma, Prototype|"【正職同仁薪酬福利】
1. 補班日不上班(若職務性質當天須到班者，另給加班費)
2. 年終獎金
3. 產假、特別休假、女性生理假-這是一定有的！
3. 不定期員工聚餐、團康
4. 不定期國內旅遊、國外旅遊
5. 零食櫃、全天候供應研磨咖啡、牛奶及茶包

✪ 提供周全的保險及醫療、健康等服務，關心員工健康狀態。
• 依據法規實行勞保、健保、勞退保險制度。
• 提供高額團體保險制度，以提高員工意外醫療保障。
✪ 規劃多樣休閒活動，讓員工在參與活動之餘，更能貼近及認知公司文化。
• 聚餐。
• 年度國外旅遊。
✪ 提供一個充滿活力和人性化的美式工作環境，讓員工在工作與生活中保持平衡，樂在工作。
✪ 重視夥伴們的成長與職涯學習，不定期舉辦內訓、講座課程，讓員工吸收新知，並鼓勵員工自我進修。"|台中市南區|2025-03-29|https://www.104.com.tw/job/8l9l3?jobsource=m_index_s|35000
前端工程師|前端工程師|"工作內容	
我們正在尋找熱愛鑽研技術、兼具想法和設計感的前端工程師，來將軟體轉變為直覺且美觀又出色的產品供客戶使用。

在開發過程中團隊合作，透過PM深入瞭解客戶需求及UI/UX設計佈局，一一地將切版與功能實現，帶入設計思考並融入前端技術，轉化成網站成品。 

工作項目: 
1.與設計師協作完成網站切版、互動及動態效果實作。
2.與後端工程師協作進行API串接，完成網站功能。

具備條件： 
1. 熟悉HTML5、CSS、SCSS/SASS、JavaScript、typescript與ES6。
2. 曾用過Vue.js、Nuxt2或React.js 其中一種框架，並對Webpack有基本認識。
3. 熟悉 Bootstrap 或其他 CSS Grid System以及Flex佈局
4. 能夠開發RWD網站，並針對不同瀏覽器調整程式以達到最高相容性。
5. 熟悉Git操作，並有GitFlow經驗。

加分條件：
1.了解SEO原理並能夠進行配置 
2.了解前端Unit Test、E2E Test
3.曾閱讀過SA文件

★如果您符合以上條件，不管您是新鮮人或有一定經驗的老手，我們都歡迎您提供履歷與作品集來投遞職缺
"|月薪35,000~60,000元|不拘|專科以上|Git, HTML, JavaScript, jQuery, CSS, VueJS|"【貼近你心的幸福】  
 1. 規劃彈性上下班時間
 2. 兩台27吋大螢幕，讓夥伴工作更得心應手
 3. BAR有吃不完的零食、飲料，並配有美式、義式、膠囊咖啡機與氣泡水機
 4. 提供聚餐活動與津貼，在參與活動之餘，加深與夥伴們的感情

【不可或缺的幸福】 
 1. 提供教育訓練機會，加速夥伴上手與維持競爭力
 2. 活潑開放的工作氣氛
 3. 持續共同提升的組織文化

【一起分享的幸福】 
 1. 三節禮金/禮品
 2. 結婚禮金
 3. 生育津貼 
 4. 喪葬撫問金
 5. 年終獎金
 6. 不定期公司活動"|新竹縣竹北市|2025-03-29|https://www.104.com.tw/job/8518r?jobsource=m_index_s|35000
前端工程師|WordPress 前端工程師|"職責內容：
1. 負責開發及維護 WordPress 網站。
2. 與客戶溝通並了解網站需求及規格，
3. 與設計師溝通配合合作完成專案。
3. 定期維護網站，更新伺服器、網站程式與外掛等，確保網站的安全性與穩定性。

人格特質：
1. 具備高度責任感，能夠按時完成工作並交付成果。
2. 擁有開放的心態，能夠接受並學習新知識，跨領域發展。
3. 樂於接受他人建議，持續提升自我專業能力。
4. 願意積極溝通，能與不同背景的團隊成員有效協作。
5. 優秀的問題解決能力和除錯技能。

技能條件：
1. 精通 HTML、CSS、JavaScript等前後端程式語言。
2. 精通 WordPress和WooCommerce架構與生態系統。
3. 精通 Elementor和WPBakery Page Builder。
4. 具備網站架構設計與切版原則。
5. 熟悉 Figma，能夠依照Figma設計開發WordPress版型。
6. 熟悉AI工具例如 ChatGPT 和 Claude，並用於開發工作與解決問題。"|月薪40,000元以上|1年以上|專科、大學|Github, Git, AJAX, MySQL, HTML, JavaScript, jQuery, CSS, Sass, Wordpress|"◆ 獎金/禮品類
	1.年終獎金
	2.三節獎金/禮品
◆ 保險類
	1.勞保
	2.健保	
◆ 休閒類
	1.國內旅遊
	2.國外旅遊
	3.部門聚餐
◆ 制度類
	1.介紹獎金
	2.績效獎金
	3.員工提案獎金
	4.完整的教育訓練
        5.彈性上下班
◆ 請 / 休假制度
	1.週休二日
	2.特休/年假
	3.陪產假
	4.不扣薪病假
	5.生理假
	6.育嬰假
◆ 補助類
	1.結婚禮金
	2.住院慰問金
	3.公務機通話費補助"|桃園市中壢區|2025-03-29|https://www.104.com.tw/job/8lp9m?jobsource=m_index_s|40000
前端工程師|前端資訊工程師|"1. 需求分析與規劃
前端工程師需積極參與需求討論，理解功能需求並與團隊成員（如產品經理、後端工程師）協作，確定前端的具體實現方式。
根據團隊討論決定頁面的基本佈局、用戶流程、交互設計等，並確保這些設計能夠清晰地轉化為實際的界面。
2. 前端開發
根據團隊的討論結果，實現頁面佈局、色調、字型、間距等設計元素，確保界面符合需求。
和後端工程師協作進行 API 接口的對接，確保數據交互的正確性與高效性。
3. 協作與溝通
積極與團隊其他成員協作，確保前端開發與設計規範的一致性，並與後端協作確保 API 對接順利。"|月薪40,000元以上|不拘|專科、大學、碩士|Redux, Git, HTTP, CSS, HTML, JavaScript|"◆ 薪資：年終績效獎金(非固定)。
◆ 保險類: 勞保、健保、勞退
◆ 制度類: 1.人才推薦獎金 2.績效評估制度 3.教育訓練
◆ 請/休假制度: 1.週休二日 2.優於勞基法之年假/特休"|台北市大安區|2025-03-28|https://www.104.com.tw/job/8o6nw?jobsource=m_index_s|40000
前端工程師|853 外商電腦製造 - Software Engineer (數名) - Automation, DevOps, Data Engineer, Frontend|"應徵請註明投遞項目,亦歡迎email履歷至 xenia.lin@mgr.com.tw

#1  Senior Data Engineer
#2  Fullstack - Automation Team
#3  DevOps
#4  Frontend ( with UI/UX experience)

=================
#1 Senior Data Engineer ( Starliner 筆記型電腦製造團隊)
=================
* 3 – 5 年相關經驗
* 熟悉數據視覺化工具（如 Tableau、Power BI）
* 精通 Python、Airflow 程式設計語言
* 熟悉 SQL，具備關聯式與非關聯式數據庫經驗
* 了解雲端數據平台（如 AWS、Azure、Google Cloud）
* 熟悉大數據工具（如 Apache Spark、Hadoop、Kafka）
* 深刻理解 ETL/ELT 流程與數據建模

=================
#2 全端工程師 - Automation Team
=================

* 開發經驗: 3+ years 為佳
* 工作內容:  Automation 自動化測試開發
* 擅長技能: Python + Javascript   (必要),  具備 react.js, Node.js 經驗為佳

=================
#3 DevOps
=================
* 5-8 年 DevOps 或相關領域經驗為佳
* 熟悉 Git 版本控制與 Unix 系統
* 精通 AWS 雲端 與 Docker
* 熟悉至少一種程式語言（TypeScript、NodeJS、Python）
* 了解微服務架構與資料庫 (SQL)
* 具備 Azure 或 Google Cloud 經驗者優先
* 熟悉 TCP/IP 協議 工具設計
* 電腦科學或軟體工程碩士學位
* 具備基本英文溝通能力

=================
#4 Frontend ( with UI/UX experience)
=================
* 4 年以上 UI/UX 設計或相關經驗，具備設計作品集
* 熟悉線框工具（如 Wireframe.cc、InVision）
* 精通Adobe Illustrator、Photoshop
* 具備良好的溝通協作與時間管理能力
* 具備前端開發經驗（至少 2 年）
* 熟練掌握 HTML、CSS
* 熟悉響應式設計與前端優化技術"|月薪65,000~105,000元|2年以上|大學以上|JavaScript, Python||台北市南港區|2025-03-28|https://www.104.com.tw/job/8nwn1?jobsource=m_index_s|65000
數據分析師|【上市櫃日商企業】信號處理與AI軟體工程師(有年終)-優於勞基法休假/外商環境/有加班費/體檢補助|"❇️加入CARA Lab (Connectors Assembly Robotics Automation)❇️
    攜手打造世界領先的自動化技術！我們專注於開發連接器插拔機械手臂的自動化解決方案，
    為全球製造業提供最後一里路的重要技術指標。誠摯邀請立志改變世界的精英夥伴，共同推動產業革新！
❇️CARA Lab 介紹❇️
https://www.linkedin.com/groups/14519515/

--------------☀️工作內容☀️--------------
1. 感測器數據處理與分析
  ◆ 負責力覺感測器的波型數據處理與頻譜分析，提取特徵以支持後續演算法開發。
  ◆ 針對感測器訊號的異常波型，進行模式比對與差異分析，確保系統穩定性。

2. AI與機器學習應用
  ◆ 設計並實現機器學習的演算法，用於即時判斷感測器波型訊號的正常性與異常預測。
  ◆ 運用深度學習技術，建立樣本波型的數據模型，提升信號比對的準確性。

3. 力覺波型資料庫開發與維護
  ◆ 設計並建構系統化的力覺波型資料庫，用於存儲、管理和檢索不同情境下的波型數據。
  ◆ 制定資料標籤與分級規則，確保數據的一致性與準確性，支持後續模型訓練與分析。
  ◆ 建立自動化數據處理流程，實現即時數據收集與更新，優化資料庫運作效率。

4. 即時分析與系統整合
  ◆ 使用C++實現力覺感測器的即時波型數據處理與分析，確保低延遲和高性能的數據處理能力。
  ◆ 與自動化工程師合作，設計並優化感測器數據接口及處理流程，實現信號分析功能與自動化系統的高效整合。
  ◆ 提供演算法與數據分析的專業建議，協助解決研發過程中的技術問題，推動產品改進。

5. 工具與系統開發
  ◆ 開發自動化工具，用於監測與分析感測器數據，支持大規模測試需求。
  ◆ 設計數據可視化模組，提供信號處理與AI應用的直觀分析報告。

--------------☀️基本要求☀️--------------
■ 資訊工程、電機工程、應用數學、機械工程或相關領域學士以上學歷。
■ 具有感測器信號處理、數據分析、或即時系統開發經驗者優先。
■ 具備英文中等聽說讀寫能力。

--------------☀️技術能力☀️--------------
★ 精通C++語言，用於即時信號處理與高效演算法實現。
★ 熟悉信號處理相關理論與工具（如FFT、時頻分析、小波變換）。
★ 具備Python或MATLAB的程式開發經驗，熟悉數據分析框架（如NumPy、SciPy、Pandas）。
★ 熟悉機器學習或深度學習框架（如TensorFlow、PyTorch），並具備相關模型訓練經驗。

--------------✨加分條件✨--------------
1. 有嵌入式系統開發經驗，熟悉硬體通訊協定（如I2C、SPI）。
2. 熟悉資料庫設計與管理，具備SQL或NoSQL資料庫（如MySQL、MongoDB）的操作經驗。
3. 具備異常偵測、時間序列分析或強化學習相關專案經驗。
4. 日語能力N3以上佳

-----------❤️公司額外福利❤️-----------
1. 提供員工汽機車停車位
2. 每年享有體檢補助
3. 年終/三節/生日禮金"|月薪55,000~65,000元|2年以上|專科、大學、碩士|C, C#, C++, Visual Studio, MS SQL|"◆ 獎金 
1.年終獎金
2. 三節獎金
3.生日禮金
◆ 保險類
1.勞保
2.健保
3.員工團保意外險 400萬 /壽險50萬
◆ 休閒類
1.部門聚餐
2.員工國/內外旅遊
◆ 請 / 休假制度
1.週休二日
◆ 補助類
1.結婚禮金"|新北市中和區|2025-03-29|https://www.104.com.tw/job/8izv2?jobsource=m_index_s|55000
數據分析師|資料工程師(部分遠端上班)-視訊面試|"1.建置和維護資料基礎設施
2.設計並實作 ETL/ELT Pipeline"|月薪40,000~69,000元|2年以上|大學以上|hadoop, Hive|"※ 防詐騙提醒 ※
本公司不會要求求職者提供銀行帳戶、提款卡或進行匯款等，請求職者提高警覺、多加注意並確認求職管道及工作內容，切莫誤信造成損害。

【豐富的薪資制度獎金】
◎保障年薪14個月(含三節禮金)
◎推薦人才獎金制度完善，歡迎推薦優秀人才

【工作時間及休假制度】
◎依照勞基法見紅就休
◎完善的休假制度、病假、事假、陪產假、生理假等
◎新人到職即預給特休

【環境&福利】
◎明亮舒適的辦公環境
◎功能健全的茶水間-專業級咖啡機，咖啡無限暢飲；餅乾、水果任你吃
◎員工旅遊補助及帶薪旅遊假→好好放鬆你的身心靈
◎員工健康檢查補助，關心您的身體狀況
◎部門聚餐補助，增加同事間情感
◎生日禮金、婚喪喜慶補助
◎尾牙活動以及不定期團康活動
"|台中市西屯區|2025-03-29|https://www.104.com.tw/job/8np2x?jobsource=m_index_s|40000
數據分析師|SEO工程師、Web數據分析師（Jr. SEO Engineer）|"【加入玩構科技，與全球 AI 科技領航者並肩前行！ 】

想在 AI + SEO + 數據分析 的交叉領域成為佼佼者？現在，就是你的機會！

玩構科技（OneLab Technology） 是台灣領先的 AI 企業，旗下 AI 產品品牌 GenApe（https://app.genape.ai/）**，為電商、醫療、金融、科技等產業提供業界最創新的**生成式 AI 生產力工具。

我們不只是技術的實踐者，更是創新的推動者！

■ Google、Microsoft AI Cloud 合作夥伴
■ NVIDIA Inception Program 成員
■ 與全球 AI 科技生態鏈深度合作，不斷拓展 AI 應用的極限

現在，我們正在尋找對 SEO、數據分析、AI 行銷 充滿熱情的夥伴，一起突破傳統 SEO 框架，打造 AI 驅動的智慧行銷新時代！
_______________________________________________________________________

【工作內容】

▶ SEO 優化與增長策略

深入分析 Google 搜尋引擎演算法，制定並執行 SEO 策略，提升網站排名與流量轉換。
運用數據與 A/B 測試，找出最佳關鍵字策略、內容優化、技術 SEO 解決方案。

▶ 數據分析驅動決策

透過 Google Analytics、Search Console、Screaming Frog等工具，分析 SEO 成效並調整策略。
監控網站指標，透過數據驅動決策，持續優化行銷成效。

▶ AI + SEO 行銷創新

運用 GenApe 生成式 AI 技術，結合 RAG（檢索增強生成） 提升 SEO 內容品質與搜尋排名。
參與內部SEO工具開發，透過 AI 技術優化 SEO 流程與工作效率。

▶ 跨部門合作，驅動 SEO 成長

開發、行銷團隊協作，執行技術 SEO 優化，確保網站具備最強競爭力！
_______________________________________________________________________

【我們尋找的人才】

我們希望你是對數據與專案管理充滿熱情，並願意學習與挑戰新技術的人才。如果你具備以下特質，我們邀請你加入我們的團隊：

✔ 數據驅動的行銷思維：你樂於從數據中挖掘機會，並以結果為導向調整 SEO 策略。
✔ 解決問題的高手：SEO 不只是關鍵字排名，而是如何用技術與數據解決流量成長的挑戰！
✔ 學習與探索精神：SEO + AI 是未來的趨勢，你願意不斷學習並掌握最新技術。

_______________________________________________________________________

【加分條件】（如果有更好！但我們更看重你的潛力）

♥ 有 SEO 優化經驗，能獨立進行 關鍵字研究、內容策略、技術 SEO。
♥ 熟悉 Google Search Console、GA4、Ahrefs、SEMrush 等 SEO 工具。
♥ 具備 HTML、JavaScript、Python 基礎，能與開發團隊協作進行技術 SEO 優化。

_______________________________________________________________________

【我們的福利】

● 假勤優於勞基法，滿一年享 彈性休假，讓工作與生活平衡！
● 外縣市租屋補助最高 6 個月，減輕你的生活壓力！
● 不定期聚餐、下午茶，與團隊一起共享美好時光！
● 辦公室設有零食櫃、茶包、冰箱及電鍋，提升員工工作舒適度。
● 優於市場的調薪幅度，你的成長與貢獻，我們看得見！
● 子公司配股認股計畫，與公司共同成長，創造未來！

_______________________________________________________________________

【加入玩構】

如果你對 SEO、數據分析、AI 行銷 充滿熱情，現在就是加入玩構科技的最佳時機！
歡迎台北、新北、台中等地區的人才立即應徵，
讓我們一起用數據與技術顛覆市場、創造未來！ "|月薪36,000~56,000元|不拘|專科以上|SEO, Google Analytics, Google Trend|特殊福利：補班日彈休、不定期活動、配股認股|高雄市楠梓區|2025-03-29|https://www.104.com.tw/job/8c9mq?jobsource=m_index_s|36000
